idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_mount,engine_number,engine_default,engine_options_A320-271N,engine_options_A320-272N,engine_options_A320-273N,engine_options_A320-251N,engine_options_A320-252N,engine_options_A320-253N,drag_cd0,drag_k,drag_e,drag_gears,fuel_aircraft,fuel_engine,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A321-271N,engine_options_A321-272N,engine_options_A321-251N,engine_options_A321-252N,engine_options_A321-253N,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A319-111,engine_options_A319-112,engine_options_A319-113,engine_options_A319-114,engine_options_A319-115,engine_options_A319-131,engine_options_A319-132,engine_options_A319-133,engine_options_A320-111,engine_options_A320-211,engine_options_A320-212,engine_options_A320-214,engine_options_A320-215,engine_options_A320-216,engine_options_A320-231,engine_options_A320-232,engine_options_A320-233,engine_options_A321-111,engine_options_A321-112,engine_options_A321-131,engine_options_A321-211,engine_options_A321-212,engine_options_A321-213,engine_options_A321-231,engine_options_A321-232,engine_options_A330-201,engine_options_A330-202,engine_options_A330-203,engine_options_A330-223,engine_options_A330-223F,engine_options_A330-243,engine_options_A330-301,engine_options_A330-302,engine_options_A330-303,engine_options_A330-321,engine_options_A330-322,engine_options_A330-323,engine_options_A330-341,engine_options_A330-342,engine_options_A330-343,engine_options_A350-941,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,engine_options,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,dominant_phase
72040,prc784262156,2025-06-06 03:21:40.729,2025-06-06 03:26:45.730,100.0,2025-06-05,A20N,2025-06-05 23:10:33,2025-06-06 03:36:35,MSLP,San Salvador International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,305.001,,3378.3308691117727,29.01738202956446,0.0,0.0,0.6585365853658537,0.0,0.34146341463414637,Cruise
64217,prc782223339,2025-05-29 03:56:23.399,2025-05-29 04:06:23.848,136.0776,2025-05-28,A20N,2025-05-28 23:40:00,2025-05-29 04:34:42,MSLP,San Salvador International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,600.449,135.4424126691625,3414.1064725943443,320.4179639457556,0.0,0.0,0.7549407114624506,0.2450592885375494,0.0,Cruise
93757,prc790060509,2025-06-28 18:24:44.678,2025-06-28 18:25:27.033,18.0,2025-06-28,A320,2025-06-28 14:29:20,2025-06-28 19:06:33,MSLP,San Salvador International Airport,CYYZ,Toronto Pearson International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,42.355,10.47423144823825,3171.245155114185,334.1919625646456,0.0,0.0,0.8850574712643678,0.11494252873563218,0.0,Cruise
53407,prc779702233,2025-05-19 05:42:19.562,2025-05-19 05:57:20.351,1200.0,2025-05-18,A359,2025-05-18 20:56:09,2025-05-19 06:45:23,VIDP,Delhi Indira Gandhi International Airport,EGLL,London Heathrow Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,900.789,,6166.13688905658,602.3270666443138,0.0,0.0,1.0,0.0,0.0,Cruise
107540,prc794021035,2025-07-14 15:53:39.641,2025-07-14 16:02:44.445,812.836864,2025-07-14,A359,2025-07-14 12:39:58,2025-07-14 22:42:57,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,544.804,106.580928080818,2379.0862136072574,5794.879085927165,0.0,0.0,1.0,0.0,0.0,Cruise
119801,prc797985092,2025-07-30 02:13:55.065,2025-07-30 02:14:52.572,8.164656,2025-07-29,A20N,2025-07-29 21:21:55,2025-07-30 03:33:18,SEGU,Guayaquil International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,57.507,13.30550090444475,3968.003186658994,848.0313498024782,0.0,0.0,1.0,0.0,0.0,Cruise
72050,prc784262858,2025-06-06 03:52:31.476,2025-06-06 03:57:32.310,45.3592,2025-06-05,A20N,2025-06-05 23:16:13,2025-06-06 04:10:18,MGGT,Guatemala City La Aurora International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.834,45.16843282731989,3464.0285862213323,70.23676940289705,0.0,0.0,0.1915966386554622,0.8084033613445378,0.0,Descent
124832,prc800001225,2025-08-06 18:19:56.443,2025-08-06 18:24:56.147,200.0,2025-08-06,A320,2025-08-06 15:49:02,2025-08-06 19:07:49,MMGL,Guadalajara International Airport,KOAK,Oakland International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.704,72.45849514311271,2132.042922576589,509.4884197922372,0.0,0.0,1.0,0.0,0.0,Cruise
127718,prc800840482,2025-08-09 17:35:57.286,2025-08-09 17:41:00.375,90.264808,2025-08-09,A320,2025-08-09 16:09:07,2025-08-09 18:29:34,MNMG,Managua Augusto C. Sandino International Airport,KFLL,Fort Lauderdale Hollywood International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,303.089,70.73120242981453,1189.4300921429942,483.30612216448424,0.0,0.0,1.0,0.0,0.0,Cruise
23768,prc774522061,2025-04-28 00:22:27.073,2025-04-28 00:47:28.942,2358.6784,2025-04-27,A332,2025-04-27 20:46:31,2025-04-28 04:01:13,KMIA,Miami International Airport,SGAS,Asuncion Silvio Pettirossi International Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.9,0.15,0.15,11000.0,0.82,12500.0,wing,2.0,Trent 772,,,,,,,0.022,0.041,0.774,0.014,,Trent 772,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF6-80E1A2,CF6-80E1A4,CF6-80E1A3,PW4168A,PW4170,Trent 772,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1501.869,,3414.5596569888885,2792.062560455124,0.0,0.0,1.0,0.0,0.0,Cruise
127264,prc800725811,2025-08-09 07:52:32.385,2025-08-09 07:57:32.315,200.0,2025-08-09,A320,2025-08-09 07:06:11,2025-08-09 10:53:44,KSMF,Sacramento International Airport,MMMM,Morelia International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.93,74.96118470287132,612.4265593554736,2286.7290408516947,0.0,0.0,1.0,0.0,0.0,Cruise
23766,prc774522061,2025-04-28 00:12:53.305,2025-04-28 00:17:26.190,635.0288,2025-04-27,A332,2025-04-27 20:46:31,2025-04-28 04:01:13,KMIA,Miami International Airport,SGAS,Asuncion Silvio Pettirossi International Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.9,0.15,0.15,11000.0,0.82,12500.0,wing,2.0,Trent 772,,,,,,,0.022,0.041,0.774,0.014,,Trent 772,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF6-80E1A2,CF6-80E1A4,CF6-80E1A3,PW4168A,PW4170,Trent 772,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,272.885,,2909.828441495933,3281.6940459730345,0.0,0.0,1.0,0.0,0.0,Cruise
127114,prc800709313,2025-08-09 06:55:21.868,2025-08-09 07:00:17.989,45.3592,2025-08-09,A20N,2025-08-09 05:09:02,2025-08-09 07:34:32,MMMY,Monterrey International Airport,MMTJ,Tijuana International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,296.121,69.72879116457187,1431.096685902784,367.9638073694146,0.0,0.0,1.0,0.0,0.0,Cruise
103773,prc792995196,2025-07-10 18:35:27.494,2025-07-10 18:43:29.283,803.765024,2025-07-10,A359,2025-07-10 11:01:16,2025-07-10 21:15:56,YSSY,Sydney Kingsford Smith Airport,ZSPD,Shanghai Pudong International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,481.789,117.806037096598,6308.505991382021,1920.0774311502873,0.0,0.0,1.0,0.0,0.0,Cruise
35888,prc776548424,2025-05-06 07:08:15.721,2025-05-06 07:23:22.699,1200.0,2025-05-06,B788,2025-05-06 03:56:37,2025-05-06 11:28:42,TJSJ,San Juan Luis Munoz Marin International Airport,LEBL,Barcelona El Prat Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.9,0.15,0.15,11000.0,0.85,14800.0,wing,2.0,Trent 1000-E2,,,,,,,0.017,0.041,0.819,0.013,,,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B70"", ""GEnx-1B67"", ""GEnx-1B64"", ""Trent 1000-E2"", ""Trent 1000-C2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999985,0.018,1.0,906.978,237.18508328522725,3102.1251198010427,3833.123798624932,0.0,0.0,1.0,0.0,0.0,Cruise
38934,prc777055959,2025-05-08 13:49:23.814,2025-05-08 14:01:32.535,3086.0,2025-05-08,B77W,2025-05-08 05:24:43,2025-05-08 16:12:41,ZSPD,Shanghai Pudong International Airport,KLAX,Los Angeles International Airport,B77W,Boeing 777-300ER,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,550.0,365.0,451.0,73.86,6.2,6.2,436.8,64.8,8.75,31.6,0.0948,double-slotted,67.13,0.758,0.9,0.156,0.154,11000.0,0.84,14700.0,wing,2.0,GE90-115B,,,,,,,0.024,0.043,0.765,0.016,,,3.514577204066723,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GE90-115B""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,728.721,202.53502668839488,8546.865375369402,1916.8513188440493,0.0,0.0,1.0,0.0,0.0,Cruise
7128,prc771907884,2025-04-17 14:35:09.277,2025-04-17 14:50:09.681,1406.1352,2025-04-17,A359,2025-04-17 05:48:09,2025-04-17 20:17:43,KLAX,Los Angeles International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,900.404,219.67897665004728,7767.463989564823,4378.171956299484,0.0,0.0,1.0,0.0,0.0,Cruise
119183,prc797802489,2025-07-29 07:18:02.045,2025-07-29 07:23:07.125,90.7184,2025-07-29,A20N,2025-07-29 06:40:22,2025-07-29 11:17:17,KLAX,Los Angeles International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,305.08,,463.17800973535384,3277.302279019003,0.0,0.0,1.0,0.0,0.0,Cruise
35100,prc776443417,2025-05-05 20:17:02.939,2025-05-05 20:52:16.233,2013.94848,2025-05-05,A332,2025-05-05 16:34:39,2025-05-05 21:03:53,KMIA,Miami International Airport,SBEG,Manaus Eduardo Gomes International Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.9,0.15,0.15,11000.0,0.82,12500.0,wing,2.0,Trent 772,,,,,,,0.022,0.041,0.774,0.014,,Trent 772,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF6-80E1A2,CF6-80E1A4,CF6-80E1A3,PW4168A,PW4170,Trent 772,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,2113.294,461.1557147467563,3572.5134023528617,304.2452586492781,0.0,0.0,1.0,0.0,0.0,Cruise
125763,prc800385471,2025-08-08 01:35:30.466,2025-08-08 01:50:49.532,400.0,2025-08-07,A320,2025-08-07 23:34:09,2025-08-08 02:13:00,MMSD,San Jose del Cabo Los Cabos International Airport,KOAK,Oakland International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,919.066,219.07580465074778,1722.8586648426003,290.0186649599446,0.0,0.0,0.708029197080292,0.291970802919708,0.0,Cruise
14391,prc772841262,2025-04-21 12:41:49.390,2025-04-21 12:56:50.814,1406.1352,2025-04-21,A359,2025-04-21 06:10:18,2025-04-21 21:25:28,KSFO,San Francisco International Airport,VVTS,Ho Chi Minh City International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,901.424,190.87069361446464,5504.8377633845,7168.354602606574,0.0,0.0,1.0,0.0,0.0,Cruise
74118,prc784569091,2025-06-07 08:10:25.669,2025-06-07 08:15:13.905,200.0,2025-06-07,A320,2025-06-07 03:56:45,2025-06-07 08:56:35,SKRG,Medellin Jose Maria Cordova International Airport,KJFK,New York John F. Kennedy International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,288.236,73.82407035937891,3471.798677042519,395.672216470831,0.0,0.0,1.0,0.0,0.0,Cruise
76205,prc784819110,2025-06-08 08:01:45.706,2025-06-08 08:11:45.476,197.31252,2025-06-08,A20N,2025-06-08 07:41:21,2025-06-08 12:01:49,KJFK,New York John F. Kennedy International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,599.77,123.0037161328382,249.87684317289396,3125.9106552287944,0.0,0.06556016597510374,0.9344398340248963,0.0,0.0,Cruise
85619,prc787449446,2025-06-18 16:58:37.131,2025-06-18 17:03:36.957,200.0,2025-06-18,A320,2025-06-18 14:37:15,2025-06-18 18:04:31,MMZC,Zacatecas International Airport,KSJC,San Jose International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.826,67.70766250697788,1734.0650534000954,714.0099135127226,0.0,0.0,1.0,0.0,0.0,Cruise
